,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
52,Item Management Service,_SFJK--cdEeet0YmmfbMwkw,CF1,188.6240535,5.73498594437102,13.73404723670339,2.2755970735350926,5.2397558991827795,7.559369851219687
53,Item Management Service,_SFMQD-cdEeet0YmmfbMwkw,CF2,167.2312004,5.509418576928095,12.931790301423852,2.2233173071786236,5.119377288505163,7.385700226565986
54,Bid and Buy Service,_SFGH_OcdEeet0YmmfbMwkw,CF1,167.0054036,5.506937840893203,12.923057053189853,2.222730523337382,5.11802616877951,7.38375097283814
55,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF1,165.9984097,5.495847109690436,12.884037010968262,2.2201039274266643,5.1119782081901715,7.37502561008841
56,Persistence Service,_SFKZ1-cdEeet0YmmfbMwkw,CF2,164.1223993,5.475065079048228,12.811026473315868,2.215167857278143,5.100612486648213,7.358628339983701
57,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF1,149.3546632,5.305662196002096,12.221074551773262,2.1742187868357745,5.006323767475653,7.222598472421676
58,User Management Service,_SFE6ZucdEeet0YmmfbMwkw,CF1,148.713642,5.298060783367394,12.194820293878873,2.1723508096354043,5.002022591020028,7.216393186479158
59,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,146.4490209,5.271030034373539,12.101612326462948,2.1656864725068723,4.986677387693183,7.194254737738086
60,Authentication Service,_SFOFO-cdEeet0YmmfbMwkw,CF3,138.9438713,5.179404125640171,11.787445495101982,2.142839395163105,4.934070047982942,7.118358389623761
61,Persistence Service,_SEtGF-cdEeet0YmmfbMwkw,CF3,128.82874099999998,5.050537354184748,11.350274930590887,2.1100127625987994,4.8584839331871805,7.009310676647851
62,User Management Service,_SFOD6ucdEeet0YmmfbMwkw,CF3,126.60249840000002,5.021275983426571,11.251777566233702,2.102442276223416,4.8410522441125075,6.984162065265503
63,Inventory Service,_SFS9sOcdEeet0YmmfbMwkw,CF3,94.76445224,4.55912835114306,9.734703500364045,1.9766454566290457,4.551394362568449,6.566274076007486
64,Persistence Service,_SFETG-cdEeet0YmmfbMwkw,CF1,94.02890905,4.5473020119854635,9.696850470642516,1.9732613973303348,4.543602278073429,6.555032474348334
65,Reputation Service,_SFNc_OcdEeet0YmmfbMwkw,CF3,85.94290147,4.413027873320573,9.270539437918378,1.9342100115673344,4.453683139354784,6.425306578837938
66,Query Service,_SFGwGecdEeet0YmmfbMwkw,CF1,77.19026526,4.257822093118515,8.785799067813924,1.8875625333611055,4.346273351411357,6.27034701042902
67,Persistence Service,_SFNdoucdEeet0YmmfbMwkw,CF3,76.99358098,4.254202642908926,8.774598622159306,1.886454519183257,4.343722054482617,6.266666267002091
68,Bid and Buy Service,_SFLnRecdEeet0YmmfbMwkw,CF2,76.82548068,4.251104316121772,8.765014585270238,1.8855052862212045,4.3415363648144165,6.263512983356857
69,Reputation Service,_SFS-VOcdEeet0YmmfbMwkw,CF3,69.0216543,4.101994950231913,8.307927196358909,1.8389853641810758,4.2344202857975715,6.108977147359783
70,Reputation Service,_SFESdecdEeet0YmmfbMwkw,CF1,66.24827054,4.046300957031942,8.139304057473218,1.82117454517883,4.193409359468985,6.049810887323269
71,Persistence Service,_SFMOS-cdEeet0YmmfbMwkw,CF2,57.4807098,3.8592896443983196,7.581603379233182,1.7595221223765924,4.051449409777587,5.845005971898642
72,Reputation Service,_SFOsH-cdEeet0YmmfbMwkw,CF3,47.738783500000004,3.627636664381897,6.9093258354198355,1.678871347934904,3.86574413880973,5.577089898406374
73,Reputation Service,_SFLokecdEeet0YmmfbMwkw,CF2,47.46536096,3.6206976708488217,6.889510937650074,1.6763767879028089,3.860000202066249,5.568803149351374
74,User Management Service,_SFGwkecdEeet0YmmfbMwkw,CF1,27.58111825,3.021370306678762,5.251772867327756,1.4406118702502426,3.317131417228481,4.785609045612508
75,User Management Service,_SFLAXecdEeet0YmmfbMwkw,CF2,26.59665534,2.9849862971405896,5.157194522218451,1.4248270254013018,3.280785468784086,4.733172926035374
76,Item Management Service,_SFSWy-cdEeet0YmmfbMwkw,CF3,26.36020964,2.9761143913544092,5.134219477194172,1.4209488598344588,3.271855662561711,4.720289938882254
77,Persistence Service,_SFSVB-cdEeet0YmmfbMwkw,CF3,23.10171795,2.8480531671910545,4.806424653523656,1.3636442772282018,3.139906984892297,4.529928235956734
78,Inventory Service,_SFLn7ecdEeet0YmmfbMwkw,CF2,12.87649072,2.3438645275756556,3.588382744357129,1.109797519188412,2.5554032239250106,3.686667558628282
79,User Management Service,_SFMPZecdEeet0YmmfbMwkw,CF2,6.51238038,1.8674396963371844,2.5519365940399066,0.8137397592199745,1.8737050391564773,2.703184968079711
80,Bid and Buy Service,_SEx_IecdEeet0YmmfbMwkw,CF3,287.1689003,6.597495991494797,16.946058547638742,2.458137405070857,5.660070545447222,8.165755706998397
81,Authentication Service,_SExYMecdEeet0YmmfbMwkw,CF2,176.12116819999997,5.6053644195586205,13.271065074062442,2.245811557443468,5.17117221384307,7.460424508494199
82,Inventory Service,_SEymFucdEeet0YmmfbMwkw,CF3,70.06232372,4.12250805047411,8.37032399133988,1.845484537235711,4.249385184789963,6.130566932923511
83,Inventory Service,_SEzNCecdEeet0YmmfbMwkw,CF3,15.28936603,2.4819697989482643,3.910161893067856,1.1843894778661557,2.727157556033611,3.9344566818125566
84,User Management Service,_SExXgOcdEeet0YmmfbMwkw,CF1,7.298271466,1.939724290892645,2.701531318715369,0.8632200133165396,1.9876375346367856,2.867554814305256
85,Query Service,_SE_a_OcdEeet0YmmfbMwkw,CF2,1158.369822,10.502251435574541,34.03483248085702,3.0638472347045957,7.054768969841831,10.177880207408151
86,Query Service,_SE8-O-cdEeet0YmmfbMwkw,CF1,345.08453510000004,7.014151880785013,18.57645109002255,2.5379254969002196,5.843789416291952,8.43080601088381
87,Bid and Buy Service,_SFDFYecdEeet0YmmfbMwkw,CF3,319.9059549,6.839233659142264,17.885914986379646,2.505022324348377,5.768027061661868,8.321504037572915
88,Inventory Service,_SFDr0ecdEeet0YmmfbMwkw,CF3,313.9455373,6.796491394267464,17.718508326041444,2.496854313991726,5.749219522775222,8.294370494489826
89,Authentication Service,_SFDEvucdEeet0YmmfbMwkw,CF3,303.6252809,6.721186966287011,17.424846653557672,2.482337929602445,5.7157943124762935,8.24614810935089
90,Item Management Service,_SE9lYOcdEeet0YmmfbMwkw,CF1,288.4933418,6.607623130830694,16.985091751297666,2.460135794431482,5.664672006998995,8.172394212759981
91,Reputation Service,_SE8W8-cdEeet0YmmfbMwkw,CF1,287.5439111,6.600366608806173,16.957119776070464,2.4587041756073007,5.661375582835585,8.167638477966763
92,Persistence Service,_SFB2pucdEeet0YmmfbMwkw,CF3,280.17620510000006,6.543504662526657,16.73846483701537,2.447431248606503,5.635418709169138,8.130190625051199
93,Item Management Service,_SFACAucdEeet0YmmfbMwkw,CF2,268.5784523,6.451941024298255,16.388363319746116,2.429071166848744,5.59314305860757,8.06919975363567
94,Inventory Service,_SFApHecdEeet0YmmfbMwkw,CF2,259.7735053,6.380650422743427,16.117490663871965,2.4145948546324183,5.559810117896731,8.021110485373898
95,Bid and Buy Service,_SE-L5ecdEeet0YmmfbMwkw,CF1,258.1170391,6.367059253436774,16.066021259166813,2.411816674605292,5.553413121980616,8.01188157108913
96,Query Service,_SFB3SOcdEeet0YmmfbMwkw,CF3,257.11407230000003,6.358801709656407,16.03477696446072,2.4101258469850912,5.549519847507519,8.006264763313975
97,User Management Service,_SFABWOcdEeet0YmmfbMwkw,CF2,226.7944437,6.098328339749826,15.059696002907893,2.355632410450195,5.424044072876251,7.825241485501742
98,Inventory Service,_SE-zLOcdEeet0YmmfbMwkw,CF2,202.0410033,5.867861287192736,14.214112821418015,2.3054395164754924,5.308470663435869,7.6585043008434734
99,Persistence Service,_SE_aWucdEeet0YmmfbMwkw,CF2,197.3084797,5.82168339824915,14.046653683351064,2.295145750268825,5.284768390817631,7.624309149679345
100,Inventory Service,_SFDscecdEeet0YmmfbMwkw,CF3,151.8691146,5.335271038182779,12.323518758861042,2.1814694610081022,5.023019061739012,7.246684690661606
101,Bid and Buy Service,_SFAodecdEeet0YmmfbMwkw,CF2,135.4164676,5.135197606822237,11.636858149861586,2.1316714808405477,4.908354974943988,7.081259381274363
102,Inventory Service,_SE7wFecdEeet0YmmfbMwkw,CF1,123.56443349999999,4.980785367500686,11.115954007641449,2.091893482423542,4.816762748759849,6.949119730774527
103,Bid and Buy Service,_SE-MhecdEeet0YmmfbMwkw,CF1,109.4517581,4.783446422666988,10.461919427141465,2.0392227419386364,4.695483886882348,6.7741513181791975
104,User Management Service,_SE8-s-cdEeet0YmmfbMwkw,CF1,108.889505,4.775241510769188,10.435013416378533,2.036986023555302,4.6903336524756565,6.766721100541248
105,Persistence Service,_SE8XmecdEeet0YmmfbMwkw,CF1,107.8309902,4.7597177262407,10.384170173875233,2.03274359330577,4.680565095825016,6.752628052304727
106,Reputation Service,_SE-z0OcdEeet0YmmfbMwkw,CF2,106.87447379999999,4.745602190651096,10.338011114329486,2.028873989478274,4.671655003736031,6.7397735066340845
107,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF3,86.64550877,4.425021162740458,9.308356931811328,1.937746056179109,4.461825182966019,6.437053064778567
108,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF3,48.62148558,3.6498588944011923,6.9729108398143165,1.6868282241358634,3.884065523336858,5.603522069005881
109,Reputation Service,_SFBPgOcdEeet0YmmfbMwkw,CF3,29.65284005,3.0952003440612175,5.445442135400945,1.4720662949675702,3.389557906691303,4.890098382789518
110,Query Service,_SFMO7ecdEeet0YmmfbMwkw,CF2,1337.506631,11.017895474064117,36.57193775287276,3.1262959438144406,7.198562436514881,10.385330328689593
111,Query Service,_SFE57ucdEeet0YmmfbMwkw,CF1,1155.987941,10.495048129128142,33.99982266130222,3.0629533036481145,7.052710617517013,10.174910632716733
112,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF2,1155.952219,10.49494002304913,33.99929733097436,3.062939883000165,7.052679715333106,10.174866050289259
113,Authentication Service,_SFOEm-cdEeet0YmmfbMwkw,CF3,808.6844652999999,9.316648274486337,28.437377961056818,2.9077791004628004,6.69540881044528,9.65943308755368
114,Query Service,_SEtGGecdEeet0YmmfbMwkw,CF3,708.0253263,8.9128431599677,26.608745297364173,2.8500487928248175,6.5624798646641,9.467657156684574
115,Query Service,_SEuUWecdEeet0YmmfbMwkw,CF3,617.2332375,8.514316070790814,24.844179147236883,2.7904493044199223,6.425246971112917,9.269671941711438
116,Query Service,_SFNdpOcdEeet0YmmfbMwkw,CF3,439.02775379999997,7.600298659777623,20.952989137590844,2.642491975689045,6.084562631577978,8.77816833455585
117,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,407.88740110000003,7.416177179820739,20.19622244628931,2.6105402909575663,6.010991158619231,8.672027135367369
118,Bid and Buy Service,_SFM2T-cdEeet0YmmfbMwkw,CF2,405.3852207,7.400981247406035,20.13418040795304,2.607867911388472,6.0048377772606125,8.663149682596591
119,Inventory Service,_SFGIpOcdEeet0YmmfbMwkw,CF1,364.5622204,7.143711166404154,19.093512521272768,2.5617716606932506,5.898697237566879,8.510021252343165
120,Inventory Service,_SFOq2-cdEeet0YmmfbMwkw,CF3,311.5458647,6.779130542753385,17.650661877108178,2.4935219910268573,5.741546565591275,8.283300757211592
121,Bid and Buy Service,_SFFhsucdEeet0YmmfbMwkw,CF1,285.0625506,6.581325775361311,16.883795503381343,2.4549401666744197,5.652708631976837,8.15513471094322
122,Item Management Service,_SFSWK-cdEeet0YmmfbMwkw,CF3,268.88645,6.454406379515282,16.397757468629667,2.4295689173646147,5.594289171525444,8.070853245058586
123,Reputation Service,_SFKZMecdEeet0YmmfbMwkw,CF1,266.8873344,6.438370844152823,16.336686763233235,2.4263279640808455,5.5868266008071465,8.060087031291015
124,Item Management Service,_SFLBB-cdEeet0YmmfbMwkw,CF2,265.4098715,6.426468116718537,16.291404835065638,2.4239170717245377,5.581275316006699,8.052078220238847
125,Persistence Service,_SFGvd-cdEeet0YmmfbMwkw,CF1,250.4039759,6.30299660836051,15.824157983918134,2.3986412202960685,5.5230755172947745,7.968113659256417
126,Reputation Service,_SFOrf-cdEeet0YmmfbMwkw,CF3,246.19744590000002,6.267502478712126,15.690680224260516,2.391283543163576,5.506133839610433,7.943671984876879
127,Bid and Buy Service,_SFLBsecdEeet0YmmfbMwkw,CF2,228.53071769999997,6.113851152081156,15.117232474894337,2.3589445835349303,5.431670633246578,7.836244286327054
128,Inventory Service,_SFM29-cdEeet0YmmfbMwkw,CF2,202.8291479,5.875481394928161,14.241809853385911,2.3071303661569127,5.312363988706801,7.664121181904415
129,Inventory Service,_SFS9EOcdEeet0YmmfbMwkw,CF3,201.8100921,5.865624989631848,14.205987895954298,2.3049428806013283,5.307327117075372,7.656854512180159
130,Bid and Buy Service,_SFM1r-cdEeet0YmmfbMwkw,CF2,199.19440669999997,5.840173013381552,14.113624860396424,2.2992771394419473,5.294281265941019,7.638033327444452
131,Item Management Service,_SFJK--cdEeet0YmmfbMwkw,CF1,188.6240535,5.73498594437102,13.73404723670339,2.2755970735350926,5.2397558991827795,7.559369851219687
132,Bid and Buy Service,_SFJyFecdEeet0YmmfbMwkw,CF1,167.3697583,5.510939749880422,12.937146451207855,2.223676988962367,5.120205486418631,7.3868950635886215
133,Item Management Service,_SFMQD-cdEeet0YmmfbMwkw,CF2,167.2312004,5.509418576928095,12.931790301423852,2.2233173071786236,5.119377288505163,7.385700226565986
134,Query Service,_SFSVCecdEeet0YmmfbMwkw,CF3,167.09453359999998,5.507917342287713,12.926505080647281,2.222962242435654,5.118559721720953,7.384520727020811
135,Bid and Buy Service,_SFGH_OcdEeet0YmmfbMwkw,CF1,167.0054036,5.506937840893203,12.923057053189853,2.222730523337382,5.11802616877951,7.38375097283814
136,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF1,165.9984097,5.495847109690436,12.884037010968262,2.2201039274266643,5.1119782081901715,7.37502561008841
137,Persistence Service,_SFKZ1-cdEeet0YmmfbMwkw,CF2,164.1223993,5.475065079048228,12.811026473315868,2.215167857278143,5.100612486648213,7.358628339983701
138,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF1,149.3546632,5.305662196002096,12.221074551773262,2.1742187868357745,5.006323767475653,7.222598472421676
139,User Management Service,_SFE6ZucdEeet0YmmfbMwkw,CF1,148.713642,5.298060783367394,12.194820293878873,2.1723508096354043,5.002022591020028,7.216393186479158
140,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,146.4490209,5.271030034373539,12.101612326462948,2.1656864725068723,4.986677387693183,7.194254737738086
141,Bid and Buy Service,_SFS8aOcdEeet0YmmfbMwkw,CF3,138.5881535,5.174980323075469,11.772346983503333,2.141726108418176,4.931506610519841,7.114660131108115
142,Item Management Service,_SFOD9OcdEeet0YmmfbMwkw,CF3,126.8538643,5.024596989864959,11.26294208011388,2.1033037015033886,4.8430357491209,6.987023658104689
143,Authentication Service,_SFSW0ucdEeet0YmmfbMwkw,CF3,112.352737,4.825339620111687,10.599657400123837,2.0505836566351516,4.721643359705322,6.811891459893171
144,Persistence Service,_SFETG-cdEeet0YmmfbMwkw,CF1,94.02890905,4.5473020119854635,9.696850470642516,1.9732613973303348,4.543602278073429,6.555032474348334
145,Persistence Service,_SFNdAucdEeet0YmmfbMwkw,CF2,93.94732152,4.545986421920236,9.692642648937388,1.972884402683845,4.542734215820284,6.553780125240538
146,Last Second Sales Item Filter,_SFODducdEeet0YmmfbMwkw,CF3,89.82413363,4.478483849163904,9.477559476468613,1.9533930370481336,4.497853687865398,6.489031210127545
147,Last Second Sales Item Filter,_SFSVrecdEeet0YmmfbMwkw,CF3,88.31809584,4.453313121469535,9.397770790990808,1.9460496969895689,4.480945022513761,6.464637162476688
148,Query Service,_SFGwGecdEeet0YmmfbMwkw,CF1,77.19026526,4.257822093118515,8.785799067813924,1.8875625333611055,4.346273351411357,6.27034701042902
149,Bid and Buy Service,_SFLnRecdEeet0YmmfbMwkw,CF2,76.82548068,4.251104316121772,8.765014585270238,1.8855052862212045,4.3415363648144165,6.263512983356857
150,Bid and Buy Service,_SFOFPucdEeet0YmmfbMwkw,CF3,75.27965865,4.222398452576803,8.67638511420511,1.876677641147714,4.321209960861955,6.234188181175535
151,Persistence Service,_SFS-WucdEeet0YmmfbMwkw,CF3,72.16732845,4.163387904627209,8.49513557572803,1.8583406285221296,4.2789874289402405,6.173273943758301
152,Reputation Service,_SFS9tOcdEeet0YmmfbMwkw,CF3,67.50096939,4.071645916127152,8.21589735756235,1.8293100098340587,4.212141959108695,6.076836315926436
153,Persistence Service,_SFMOS-cdEeet0YmmfbMwkw,CF2,57.4807098,3.8592896443983196,7.581603379233182,1.7595221223765924,4.051449409777587,5.845005971898642
154,Persistence Service,_SFOsJecdEeet0YmmfbMwkw,CF3,51.66931897,3.7245823346253366,7.188137378347745,1.7132327373436065,3.9448641618367715,5.691235963262508
155,Reputation Service,_SFLokecdEeet0YmmfbMwkw,CF2,47.46536096,3.6206976708488217,6.889510937650074,1.6763767879028089,3.860000202066249,5.568803149351374
156,User Management Service,_SFGwkecdEeet0YmmfbMwkw,CF1,27.58111825,3.021370306678762,5.251772867327756,1.4406118702502426,3.317131417228481,4.785609045612508
157,User Management Service,_SFLAXecdEeet0YmmfbMwkw,CF2,26.59665534,2.9849862971405896,5.157194522218451,1.4248270254013018,3.280785468784086,4.733172926035374
158,Inventory Service,_SFLn7ecdEeet0YmmfbMwkw,CF2,12.87649072,2.3438645275756556,3.588382744357129,1.109797519188412,2.5554032239250106,3.686667558628282
159,User Management Service,_SFMPZecdEeet0YmmfbMwkw,CF2,6.51238038,1.8674396963371844,2.5519365940399066,0.8137397592199745,1.8737050391564773,2.703184968079711
160,Inventory Service,_SEx_KecdEeet0YmmfbMwkw,CF2,259.6222042,6.379411411456007,16.112796287423237,2.4143418327706945,5.559227513529724,8.020269964942816
161,Bid and Buy Service,_SExYNOcdEeet0YmmfbMwkw,CF1,75.32432656,4.223233421040022,8.67895884078269,1.876935257536456,4.321803144518384,6.235043964295
162,Reputation Service,_SEz0VucdEeet0YmmfbMwkw,CF3,49.23475056,3.6651401038466678,7.016747862079697,1.6922717419774393,3.8965996863723182,5.621605043858834
163,Reputation Service,_SEymGucdEeet0YmmfbMwkw,CF3,48.71335868,3.6521563208992722,6.979495589224196,1.6876480742628752,3.8859532980178044,5.606245552176399
164,Reputation Service,_SEzNDecdEeet0YmmfbMwkw,CF3,6.571758161,1.8730981045184874,2.5635440626211206,0.8176815731325141,1.8827814011108477,2.716279390460594
165,Query Service,_SFB2qOcdEeet0YmmfbMwkw,CF3,1501.714826,11.451502954823669,38.75196544692927,3.176587468451585,7.314362951448314,10.552395157316443
166,Query Service,_SE_a_OcdEeet0YmmfbMwkw,CF2,1158.369822,10.502251435574541,34.03483248085702,3.0638472347045957,7.054768969841831,10.177880207408151
