,Optimal_Affected_Component_Uid,Optimal_Failure,cube
68,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.1101
69,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.3338
70,_SE-L2-cdEeet0YmmfbMwkw,CF1,45.9626
71,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.6295
72,_SE-L2-cdEeet0YmmfbMwkw,CF1,48.7896
73,_SE-L2-cdEeet0YmmfbMwkw,CF1,48.4228
74,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.561
75,_SE-L2-cdEeet0YmmfbMwkw,CF1,47.7695
76,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.2872
77,_SE-L2-cdEeet0YmmfbMwkw,CF1,47.2042
78,_SE-L2-cdEeet0YmmfbMwkw,CF1,49.1508
79,_SE-L2-cdEeet0YmmfbMwkw,CF1,47.8571
80,_SE-L2-cdEeet0YmmfbMwkw,CF1,48.1357
81,_SE-L2-cdEeet0YmmfbMwkw,CF1,47.2131
82,_SE-L2-cdEeet0YmmfbMwkw,CF1,46.0204
83,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.6283
84,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.8389
85,_SE-L2-cdEeet0YmmfbMwkw,CF1,44.8389
86,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.8693
87,_SE-L2-cdEeet0YmmfbMwkw,CF1,43.8917
88,_SE-L2-cdEeet0YmmfbMwkw,CF1,42.5452
89,_SE-L2-cdEeet0YmmfbMwkw,CF1,41.5418
90,_SE-L2-cdEeet0YmmfbMwkw,CF1,40.3071
91,_SE-L2-cdEeet0YmmfbMwkw,CF1,39.7118
92,_SE-L2-cdEeet0YmmfbMwkw,CF1,39.6279
93,_SE-L2-cdEeet0YmmfbMwkw,CF1,39.4131
94,_SE-L2-cdEeet0YmmfbMwkw,CF1,38.0844
95,_SE-L2-cdEeet0YmmfbMwkw,CF1,39.009
96,_SE-L2-cdEeet0YmmfbMwkw,CF1,40.5072
97,_SE-L2-cdEeet0YmmfbMwkw,CF1,42.2669
98,_SE-L2-cdEeet0YmmfbMwkw,CF1,41.7556
99,_SE-L2-cdEeet0YmmfbMwkw,CF1,41.9674
100,_SE-L2-cdEeet0YmmfbMwkw,CF1,41.4654
101,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7604
102,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.7039
103,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1631
104,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4062
105,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5178
106,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.37
107,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.538
108,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.5837
109,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.642
110,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.0964
111,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.7546
112,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.6962
113,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.415
114,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.546
115,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.0479
116,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3299
117,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9261
118,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.4419
119,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.2445
120,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.9863
121,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.7485
122,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.8661
123,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.511
124,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.1732
125,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.816
126,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.5645
127,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8656
128,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.0685
129,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2869
130,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.382
131,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.3916
132,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.9572
133,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.7223
134,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.2669
135,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.6179
136,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.4474
137,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.7313
138,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.5007
139,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.1297
140,_SE-L4ucdEeet0YmmfbMwkw,CF1,1.4204
141,_SE-L4ucdEeet0YmmfbMwkw,CF1,0.0851
142,_SE-L4ucdEeet0YmmfbMwkw,CF1,0.3037
143,_SE-L4ucdEeet0YmmfbMwkw,CF1,1.6186
144,_SE-L4ucdEeet0YmmfbMwkw,CF1,1.8004
145,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.4237
146,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.5136
147,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.3474
148,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.3501
149,_SE-L4ucdEeet0YmmfbMwkw,CF1,2.3651
150,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.0419
151,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.5502
152,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.8544
153,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.2889
154,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.4464
155,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.0063
156,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.6144
157,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.0472
158,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.8363
159,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.3349
160,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.1859
161,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.7042
162,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.9654
163,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.0261
164,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.7673
165,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.1624
166,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8663
167,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.8755
168,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.5271
169,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.7159
170,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.177
171,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4872
172,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.5999
173,_SE-L4ucdEeet0YmmfbMwkw,CF1,3.8157
174,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.1641
175,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2252
176,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.2627
177,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.3968
178,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.4566
179,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.7168
180,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.9214
181,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.8799
182,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.422
183,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.6754
184,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.7848
185,_SE-L4ucdEeet0YmmfbMwkw,CF1,5.992
186,_SE-L4ucdEeet0YmmfbMwkw,CF1,4.4285
187,_SE-L4ucdEeet0YmmfbMwkw,CF1,6.3423
188,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.7644
189,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.1366
190,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.3933
191,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.3
192,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.4838
193,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.3237
194,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.0037
195,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.5241
196,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.0431
197,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.9131
198,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.9899
199,_SE-L4ucdEeet0YmmfbMwkw,CF1,8.5175
200,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.6438
201,_SE-L4ucdEeet0YmmfbMwkw,CF1,7.6835
202,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2312
203,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.916
204,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.2113
205,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.51
206,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.1877
207,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.9708
208,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.7492
209,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.0049
210,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.5861
211,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.2596
212,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5303
213,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.5303
214,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.2544
215,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.7099
216,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0672
217,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.0635
218,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.3212
219,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.3917
220,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.4332
221,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.8425
222,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.5818
223,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4731
224,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.0842
225,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.738
226,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.5189
227,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.6897
228,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.0577
229,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.0578
230,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7993
231,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.4943
232,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.2964
233,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.5296
234,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5327
235,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5172
236,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1545
237,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2342
238,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7218
239,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6015
240,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.1902
241,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3909
242,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.4024
243,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.8771
244,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.948
245,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.563
246,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6838
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.5023
248,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2544
249,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2256
250,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.7508
251,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2609
252,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5571
253,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.8759
254,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.1847
255,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7637
256,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7031
257,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4869
258,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2863
259,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.283
260,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5182
261,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.5749
262,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.3486
263,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.7811
264,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.8556
265,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.1232
266,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.4039
267,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.9601
268,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.8391
269,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.7755
270,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.5598
271,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.9427
272,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.6544
273,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.7247
274,_SE-L5ecdEeet0YmmfbMwkw,CF1,13.0052
275,_SE-L5ecdEeet0YmmfbMwkw,CF1,13.4437
276,_SE-L5ecdEeet0YmmfbMwkw,CF1,13.5169
277,_SE-L5ecdEeet0YmmfbMwkw,CF1,11.8333
278,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.6137
279,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.7644
280,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.3071
281,_SE-L5ecdEeet0YmmfbMwkw,CF1,9.9876
282,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.6001
283,_SE-L5ecdEeet0YmmfbMwkw,CF1,10.3265
284,_SE-L5ecdEeet0YmmfbMwkw,CF1,8.6737
285,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.6801
286,_SE-L5ecdEeet0YmmfbMwkw,CF1,7.2007
287,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.349
288,_SE-L5ecdEeet0YmmfbMwkw,CF1,6.6593
289,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.5277
290,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.5856
291,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.2479
292,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6775
293,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.8064
294,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.6665
295,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.3973
296,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.5803
297,_SE-L5ecdEeet0YmmfbMwkw,CF1,5.4329
298,_SE-L5ecdEeet0YmmfbMwkw,CF1,4.0558
299,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.7771
300,_SE-L5ecdEeet0YmmfbMwkw,CF1,3.1171
301,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.6216
302,_SE-L5ecdEeet0YmmfbMwkw,CF1,2.777
303,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8521
304,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.685
305,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.3477
306,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6131
307,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4944
308,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.093
309,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.7272
310,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0855
311,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1882
312,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8508
313,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.2811
314,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.4828
315,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.3262
316,_SE-L8ecdEeet0YmmfbMwkw,CF3,-0.4545
317,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.7619
318,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5363
319,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.7325
320,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.4121
321,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0096
322,_SE-L8ecdEeet0YmmfbMwkw,CF3,1.6566
323,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0994
324,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1659
325,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6446
326,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9888
327,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1781
328,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4662
329,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7835
330,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1069
331,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.9322
332,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8086
333,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.3299
334,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0142
335,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.912
336,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.9938
337,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8275
338,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0586
339,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5782
340,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.9703
341,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1815
342,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.1019
343,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.5126
344,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.977
345,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2381
346,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8375
347,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0512
348,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3792
349,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.2091
350,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.7717
351,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5202
352,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8824
353,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3684
354,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6163
355,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.6205
356,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.0354
357,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.077
358,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8634
359,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8806
360,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.0062
361,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.8359
362,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.5137
363,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4652
364,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.5585
365,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8402
366,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.5426
367,_SE-L8ecdEeet0YmmfbMwkw,CF3,2.8726
368,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.9835
369,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.2105
370,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7249
371,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.1531
372,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0659
373,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.8504
374,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.0752
375,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8749
376,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.3561
377,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.0733
378,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.188
379,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.4031
380,_SE-L8ecdEeet0YmmfbMwkw,CF3,8.5393
381,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.3238
382,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4131
383,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.8933
384,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.8434
385,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.9625
386,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.9589
387,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.37
388,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.2154
389,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4071
390,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.7729
391,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0644
392,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.9391
393,_SE-L8ecdEeet0YmmfbMwkw,CF3,7.7545
394,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.8599
395,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.4101
396,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.6417
397,_SE-L8ecdEeet0YmmfbMwkw,CF3,6.0087
398,_SE-L8ecdEeet0YmmfbMwkw,CF3,5.0106
399,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.3851
400,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.1524
401,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.7523
402,_SE-L8ecdEeet0YmmfbMwkw,CF3,4.595
403,_SE-L8ecdEeet0YmmfbMwkw,CF3,3.4621
404,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.8564
405,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.8679
406,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.6929
407,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.9311
408,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.6029
409,_SE-L_ecdEeet0YmmfbMwkw,CF1,1.3603
410,_SE-L_ecdEeet0YmmfbMwkw,CF1,2.2044
