,Optimal_Affected_Component,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
20,Authentication Service,_SE-L4ucdEeet0YmmfbMwkw,CF1,31.5,2.154434690031884,3.1622776601683795,1.0,2.302585092994046,3.3219280948873617
21,Authentication Service,_SFAocucdEeet0YmmfbMwkw,CF2,31.5,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
22,Authentication Service,_SFDFXucdEeet0YmmfbMwkw,CF3,31.5,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
23,Bid and Buy Service,_SFApFecdEeet0YmmfbMwkw,CF3,25.0,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
24,Bid and Buy Service,_SFDryecdEeet0YmmfbMwkw,CF3,25.0,88.35039663814077,338.36582612085647,27.65793351991662,87.87109326642526,184.62098042605245
25,Persistence Service,_SFB3RucdEeet0YmmfbMwkw,CF3,17.5,1.81712059283214,2.449489742783178,0.7781512503836436,1.791759469228055,2.5849625007211556
26,Reputation Service,_SFB2oOcdEeet0YmmfbMwkw,CF3,16.0,1.7099759466766968,2.23606797749979,0.6989700043360189,1.6094379124341005,2.3219280948873617
27,User Management Service,_SFCeLucdEeet0YmmfbMwkw,CF3,16.0,1.7099759466766968,2.23606797749979,0.6989700043360189,1.6094379124341005,2.3219280948873617
28,Item Management Service,_SFDEt-cdEeet0YmmfbMwkw,CF3,16.0,21.314009286464817,79.99999999999999,34.96870106922134,110.8007014650289,232.28191348967482
29,Inventory Service,_SFBPfOcdEeet0YmmfbMwkw,CF3,13.5,2.924017738212866,5.0,1.3979400086720375,3.218875824868201,4.6438561897747235
30,Query Service,_SFE57ucdEeet0YmmfbMwkw,CF1,49.5,57.70062566835489,177.74964656744126,5.310091773359674,15.895598124674292,31.707335452191796
31,Query Service,_SFGwGecdEeet0YmmfbMwkw,CF1,49.5,56.965686939636335,231.6027861177025,45.212888518776765,143.76924728852754,302.2819320654892
32,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF2,49.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
33,Query Service,_SFMO7ecdEeet0YmmfbMwkw,CF2,49.5,187.5376790305524,596.7966104261372,57.50778760283304,183.204940014199,385.7863256897724
34,Bid and Buy Service,_SFGH_OcdEeet0YmmfbMwkw,CF1,25.0,53.43212856173118,261.63806376458314,50.58601006155462,161.29475498409076,339.8920766008572
35,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,25.0,25.891628420832518,185.6165416415799,16.794703517129122,53.00616294833663,110.7585350191058
36,Bid and Buy Service,_SFLnRecdEeet0YmmfbMwkw,CF2,25.0,104.1741868676503,270.79781120055856,47.82702070460983,151.91630347443234,319.12498592639497
37,Bid and Buy Service,_SFM2T-cdEeet0YmmfbMwkw,CF2,25.0,102.41049610520871,478.9221350099088,31.38528113695707,99.49200509362686,208.65371278978992
38,Persistence Service,_SFETG-cdEeet0YmmfbMwkw,CF1,17.5,30.75389570598535,101.40164977250842,21.64745407363213,68.47000977712099,143.3290707698238
39,Persistence Service,_SFGvd-cdEeet0YmmfbMwkw,CF1,17.5,103.20653820674194,335.29324352259204,29.799897136829326,94.37633217244598,197.76885864905913
40,Persistence Service,_SFKZ1-cdEeet0YmmfbMwkw,CF2,17.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
41,Persistence Service,_SFMOS-cdEeet0YmmfbMwkw,CF2,17.5,39.72888020613029,209.75435927997145,47.015223833523805,149.58016862721314,314.6378989909293
42,Reputation Service,_SFESdecdEeet0YmmfbMwkw,CF1,16.0,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
43,User Management Service,_SFE6ZucdEeet0YmmfbMwkw,CF1,16.0,26.1726576402232,229.8718373836753,27.23933004665358,86.20577108465714,180.5406697117715
44,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,16.0,88.41858189934014,397.9948950507695,36.11025369811828,114.90533014228245,241.73424661970418
45,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF1,16.0,48.840358208147855,233.1483175682026,30.14335883025038,95.83595864125843,201.47425903322875
46,User Management Service,_SFGwkecdEeet0YmmfbMwkw,CF1,16.0,95.71642151214424,394.83176548585936,45.497743762636794,144.45183564818862,303.33052487655897
47,Item Management Service,_SFJK--cdEeet0YmmfbMwkw,CF1,16.0,51.82319935688155,315.60771261513923,52.34599650440398,166.48848179963386,350.1146241290524
48,Reputation Service,_SFKZMecdEeet0YmmfbMwkw,CF2,16.0,2.924017738212866,5.0,1.3979400086720375,3.218875824868201,4.6438561897747235
49,User Management Service,_SFLAXecdEeet0YmmfbMwkw,CF2,16.0,76.6760600948538,263.75061335670597,38.96888968804624,123.61982086902414,259.40656414564563
50,Item Management Service,_SFLBB-cdEeet0YmmfbMwkw,CF2,16.0,54.04759785319453,192.7738058627335,19.397132234161354,61.07443860823519,127.3639582342615
51,Reputation Service,_SFLokecdEeet0YmmfbMwkw,CF2,16.0,77.21885955768869,247.25213936727687,46.658616809407874,148.43737550967555,312.21980277789316
52,User Management Service,_SFMPZecdEeet0YmmfbMwkw,CF2,16.0,96.51729110504463,137.9651891082625,32.33141841893978,102.52402381725159,215.06932107525867
53,Item Management Service,_SFMQD-cdEeet0YmmfbMwkw,CF2,16.0,105.88803313402548,428.51639825716404,28.508794124388874,90.27393214961013,189.1487062095578
54,Inventory Service,_SFGIpOcdEeet0YmmfbMwkw,CF1,13.5,105.49466876451542,402.6818291439656,54.377954612461224,173.1749872691391,364.56341983082143
55,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF1,13.5,63.77372196755721,261.8188402695396,47.66874549568338,151.674462926461,319.06932672380344
56,Inventory Service,_SFLn7ecdEeet0YmmfbMwkw,CF2,13.5,68.53861448439763,250.8200570352915,42.22538855873267,134.29708324245053,256.72220925654574
57,Inventory Service,_SFM29-cdEeet0YmmfbMwkw,CF2,13.5,75.21105670598664,315.6114696997446,51.7999919840703,165.1851163399989,348.12389731949503
58,Query Service,_SFODcucdEeet0YmmfbMwkw,CF3,49.5,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
59,Query Service,_SFSVqecdEeet0YmmfbMwkw,CF3,49.5,1.81712059283214,2.449489742783178,0.7781512503836436,1.791759469228055,2.5849625007211556
60,Authentication Service,_SFFhr-cdEeet0YmmfbMwkw,CF1,31.5,1.7099759466766968,2.23606797749979,0.6989700043360189,1.6094379124341005,2.3219280948873617
61,Authentication Service,_SFJyEucdEeet0YmmfbMwkw,CF1,258.3000000000002,143.36070358568043,654.566210259572,85.4044778913428,273.059142726249,576.6966711405273
62,Authentication Service,_SFLBrucdEeet0YmmfbMwkw,CF2,31.5,3.979057207896392,7.937253933193773,1.7993405494535817,4.143134726391533,5.977279923499918
63,Authentication Service,_SFM1rOcdEeet0YmmfbMwkw,CF2,31.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
64,Authentication Service,_SFOFO-cdEeet0YmmfbMwkw,CF3,31.5,60.608572712288044,327.0484095905931,37.573177171182806,94.22142990713351,197.50142485298343
65,Authentication Service,_SFS8ZecdEeet0YmmfbMwkw,CF3,31.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
66,Bid and Buy Service,_SFOq0-cdEeet0YmmfbMwkw,CF3,25.0,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
67,Bid and Buy Service,_SFS9COcdEeet0YmmfbMwkw,CF3,25.0,78.07417414597852,285.23456052981794,69.98652568643405,223.46620488123656,471.44392552970766
68,Persistence Service,_SFNdoucdEeet0YmmfbMwkw,CF3,17.5,1.9129311827723892,2.6457513110645907,0.8450980400142568,1.9459101490553128,2.807354922057604
69,Persistence Service,_SFSVB-cdEeet0YmmfbMwkw,CF3,17.5,36.72824056172624,7.3484692283495345,1.7323937598229686,3.9889840465642745,5.754887502163467
70,Persistence Service,_SEtGF-cdEeet0YmmfbMwkw,CF3,17.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
71,Reputation Service,_SFNc_OcdEeet0YmmfbMwkw,CF3,16.0,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
72,User Management Service,_SFOD6ucdEeet0YmmfbMwkw,CF3,16.0,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
73,Item Management Service,_SFOElOcdEeet0YmmfbMwkw,CF3,16.0,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
74,Reputation Service,_SFOsH-cdEeet0YmmfbMwkw,CF3,16.0,1.81712059283214,2.449489742783178,0.7781512503836436,1.791759469228055,2.5849625007211556
75,User Management Service,_SFSWIecdEeet0YmmfbMwkw,CF3,16.0,3.158179798828189,5.612486080160912,1.4983105537896004,3.4499875458315867,4.977279923499917
76,Item Management Service,_SFSWy-cdEeet0YmmfbMwkw,CF3,16.0,3.158179798828189,5.612486080160912,1.4983105537896004,3.4499875458315867,4.977279923499917
77,Reputation Service,_SFS-VOcdEeet0YmmfbMwkw,CF3,16.0,3.158179798828189,5.612486080160912,1.4983105537896004,3.4499875458315867,4.977279923499917
78,Inventory Service,_SFOre-cdEeet0YmmfbMwkw,CF3,13.5,3.671710231024982,7.035623639735143,1.6946051989335686,3.9019726695746453,5.6293566200796095
79,Inventory Service,_SFS9sOcdEeet0YmmfbMwkw,CF3,13.5,3.671710231024982,7.035623639735143,1.6946051989335686,3.9019726695746453,5.6293566200796095
80,User Management Service,_SExXgOcdEeet0YmmfbMwkw,CF1,16.0,3.671710231024982,7.035623639735143,1.6946051989335686,3.9019726695746453,5.6293566200796095
81,Authentication Service,_SExYMecdEeet0YmmfbMwkw,CF2,37.8,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
82,Bid and Buy Service,_SEx_IecdEeet0YmmfbMwkw,CF3,25.0,151.16384271524512,236.28246632732598,41.56080465775043,132.1007801892198,277.6523393656074
83,Inventory Service,_SEymFucdEeet0YmmfbMwkw,CF3,170.73506473629425,84.66971275302201,346.05995255520867,80.6481860423755,257.3613258547398,542.6977325066214
84,Inventory Service,_SEzNCecdEeet0YmmfbMwkw,CF3,13.5,2.0,2.8284271247461903,0.9030899869919436,2.079441541679836,3.0
85,Query Service,_SE8-O-cdEeet0YmmfbMwkw,CF1,49.5,71.41191870212808,266.0671458963617,51.738293138144975,164.98739444526547,347.7055271372179
86,Query Service,_SE_a_OcdEeet0YmmfbMwkw,CF2,49.5,44.40691999864454,99.69728642610326,29.292381831783732,93.05658202966055,195.50332847719332
87,Bid and Buy Service,_SE-L5ecdEeet0YmmfbMwkw,CF1,25.0,113.5064025765073,470.29871707110084,51.83808903472671,164.5591350455633,345.51373632503345
88,Bid and Buy Service,_SE-MhecdEeet0YmmfbMwkw,CF1,25.0,82.59163660450763,334.1440922508963,78.25137325644877,249.34363304734885,525.1538601957941
89,Bid and Buy Service,_SFAodecdEeet0YmmfbMwkw,CF2,25.0,50.988041968586465,300.1807266591006,64.59583720384629,205.7446733369723,433.1788696498738
90,Inventory Service,_SFApHecdEeet0YmmfbMwkw,CF2,18.0,40.68275521600566,150.84605957605237,37.655771556958975,119.41176477018365,250.5025163694619
91,Persistence Service,_SE8XmecdEeet0YmmfbMwkw,CF1,17.5,85.92870115752429,253.33029388820694,57.045877381702034,181.5498551226588,381.9837780788073
92,Persistence Service,_SE_aWucdEeet0YmmfbMwkw,CF2,17.5,128.6749064003431,212.08070272895398,48.04141994307601,152.76221543647074,321.1878781493013
93,Reputation Service,_SE8W8-cdEeet0YmmfbMwkw,CF1,16.0,99.25615312711587,421.70579596990797,59.831378605317,190.6511865153554,401.54223127710696
94,User Management Service,_SE8-s-cdEeet0YmmfbMwkw,CF1,16.0,87.94092770035591,332.0015092676098,47.252430737219896,150.4068870731206,316.501581973032
95,Item Management Service,_SE9lYOcdEeet0YmmfbMwkw,CF1,16.0,79.02193141661151,241.0654533335216,61.4373154106324,195.96262921309983,413.06457813847936
96,Reputation Service,_SE-z0OcdEeet0YmmfbMwkw,CF2,16.0,88.17770505527572,342.7387476707057,51.93061962131064,165.51631235889397,348.67445932777997
97,User Management Service,_SFABWOcdEeet0YmmfbMwkw,CF2,16.0,77.84874446753714,270.8532204846105,47.93197842811775,152.78956894088802,321.8955050021864
98,Item Management Service,_SFACAucdEeet0YmmfbMwkw,CF2,16.0,148.53393780631268,530.5317517837487,61.73947174612526,197.1501590163224,415.95410069386463
99,Inventory Service,_SE7wFecdEeet0YmmfbMwkw,CF1,13.5,74.9133021544452,191.9213666222629,74.51054925007114,237.65737281460167,500.94476727123646
100,Inventory Service,_SE-zLOcdEeet0YmmfbMwkw,CF2,13.5,47.42860452790335,307.35942264679375,36.26099241403719,115.08174377462379,241.58053078483226
101,Query Service,_SFB3SOcdEeet0YmmfbMwkw,CF3,49.5,25.586517557026482,85.67247084548136,22.24925190705122,53.754875988021084,147.40976734502846
102,Authentication Service,_SFDEvucdEeet0YmmfbMwkw,CF3,251.6290906308119,68.90026505118021,251.35656454860322,46.655896401381014,122.27234224918917,313.2425932317995
103,Bid and Buy Service,_SFDFYecdEeet0YmmfbMwkw,CF3,25.0,60.61758025813046,365.32447278683486,51.49533763410813,164.26112352226713,346.2586732337952
104,Persistence Service,_SFB2pucdEeet0YmmfbMwkw,CF3,139.79393923933998,36.114984748055605,120.26081941535901,8.800358838668073,27.43956752009795,169.7861845100993
105,Inventory Service,_SFDr0ecdEeet0YmmfbMwkw,CF3,94.36753236814712,152.80748485008942,705.486750436314,93.00885318111689,297.2965284460098,627.7553010214655
106,Reputation Service,_SFBPgOcdEeet0YmmfbMwkw,CF3,16.0,20.372071654579294,65.06524346487137,14.699428523769454,46.475709624397034,97.25683805785846
107,Item Management Service,_SFCeOOcdEeet0YmmfbMwkw,CF3,16.0,43.22966455421601,357.0551924576911,50.6005142703638,160.80432065899632,337.93161012247066
108,Last Second Sales Item Filter,_SFCduucdEeet0YmmfbMwkw,CF3,15.0,2.7589241763811203,4.58257569495584,1.3222192947339193,3.0445224377234235,4.392317422778762
109,Inventory Service,_SFDscecdEeet0YmmfbMwkw,CF3,13.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
110,Query Service,_SFE57ucdEeet0YmmfbMwkw,CF1,49.5,57.62422071721908,177.56634643477088,5.271173707329305,15.805985965984604,31.57805243524683
111,Query Service,_SFGwGecdEeet0YmmfbMwkw,CF1,49.5,56.88928198850053,231.4194859850321,45.173970452746396,143.67963512983786,302.1526490485442
112,Query Service,_SFKaeecdEeet0YmmfbMwkw,CF2,49.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
113,Query Service,_SFMO7ecdEeet0YmmfbMwkw,CF2,49.5,187.5376790305524,596.7966104261372,57.50778760283304,183.204940014199,385.7863256897724
114,Bid and Buy Service,_SFFhsucdEeet0YmmfbMwkw,CF1,25.0,37.83643553816595,348.834764131586,18.88011446812902,59.41758861732088,123.85814197835764
115,Bid and Buy Service,_SFGH_OcdEeet0YmmfbMwkw,CF1,25.0,53.95197066152093,262.8096366398369,50.8870400572186,161.9879021646507,340.8920766008572
116,Bid and Buy Service,_SFJyFecdEeet0YmmfbMwkw,CF1,25.0,123.79459061055537,141.16614939980798,43.37401823279393,138.0955816524481,290.65348942309294
117,Bid and Buy Service,_SFJytecdEeet0YmmfbMwkw,CF1,25.0,26.046063110864402,185.95039217700207,16.891613530137178,53.22930649965084,111.08046311399318
118,Bid and Buy Service,_SFLBsecdEeet0YmmfbMwkw,CF2,25.0,62.2874210134422,230.55189286623806,65.94285833593946,210.4203352229154,443.68924894388266
119,Bid and Buy Service,_SFLnRecdEeet0YmmfbMwkw,CF2,25.0,103.01600706882212,268.01375224514385,47.23180013781217,150.5457574702806,317.14770600289506
120,Bid and Buy Service,_SFM1r-cdEeet0YmmfbMwkw,CF2,25.0,58.13385062854231,392.374519281015,70.67980696741277,225.68791399755108,476.144956992168
121,Bid and Buy Service,_SFM2T-cdEeet0YmmfbMwkw,CF2,25.0,101.89065400541897,477.750562134655,31.084251141293088,98.79885791306693,207.65371278978992
122,Persistence Service,_SFNdAucdEeet0YmmfbMwkw,CF2,21.0,120.01701474448197,394.6405363524701,57.08575496375347,182.17633555242887,384.16641497729853
123,Persistence Service,_SFETG-cdEeet0YmmfbMwkw,CF1,17.5,30.309436962630162,100.47544008983982,21.34642407796815,67.77686259656105,142.3290707698238
124,Persistence Service,_SFGvd-cdEeet0YmmfbMwkw,CF1,17.5,103.20653820674194,335.29324352259204,29.799897136829326,94.37633217244598,197.76885864905913
125,Persistence Service,_SFKZ1-cdEeet0YmmfbMwkw,CF2,17.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
126,Persistence Service,_SFMOS-cdEeet0YmmfbMwkw,CF2,17.5,39.72888020613029,209.75435927997145,47.015223833523805,149.58016862721314,314.6378989909293
127,User Management Service,_SFE6ZucdEeet0YmmfbMwkw,CF1,16.0,26.1726576402232,229.8718373836753,27.23933004665358,86.20577108465714,180.5406697117715
128,Item Management Service,_SFFhCOcdEeet0YmmfbMwkw,CF1,16.0,88.93842399912988,399.1664679260233,36.41128369378226,115.59847732284238,242.73424661970418
129,Reputation Service,_SFGu0ecdEeet0YmmfbMwkw,CF1,16.0,49.447269125165214,234.502566257138,30.50238077289205,96.6626372144429,202.66690411117114
130,User Management Service,_SFGwkecdEeet0YmmfbMwkw,CF1,16.0,94.71267640334793,392.38155706586684,44.999433208847194,143.30443319535107,301.67517304794643
131,Item Management Service,_SFJK--cdEeet0YmmfbMwkw,CF1,16.0,51.05361630870057,313.76999027530763,51.94805649573194,165.5721910677597,348.79269603416503
132,Reputation Service,_SFKZMecdEeet0YmmfbMwkw,CF1,16.0,67.09180835608159,303.4299789415157,39.73316557458863,126.515417655673,266.3006429501588
133,User Management Service,_SFLAXecdEeet0YmmfbMwkw,CF2,16.0,75.75204235664093,261.5790404814522,38.474039666366146,122.48038658583577,257.76270795587095
134,Item Management Service,_SFLBB-cdEeet0YmmfbMwkw,CF2,16.0,53.44068693617717,191.4195571737981,19.038110291519686,60.247760035050725,126.1713131563191
135,Reputation Service,_SFLokecdEeet0YmmfbMwkw,CF2,16.0,76.40899340457564,245.48820734477667,46.15346683108797,147.27422469986985,310.54173087278053
136,User Management Service,_SFMPZecdEeet0YmmfbMwkw,CF2,16.0,96.75637318163601,138.54776480321834,32.44951773101778,102.79595753273524,215.46163849803744
137,Item Management Service,_SFMQD-cdEeet0YmmfbMwkw,CF2,16.0,105.88803313402548,428.51639825716404,28.508794124388874,90.27393214961013,189.1487062095578
138,Inventory Service,_SFGIpOcdEeet0YmmfbMwkw,CF1,13.5,105.49466876451542,402.6818291439656,54.377954612461224,173.1749872691391,364.56341983082143
139,Inventory Service,_SFJzXecdEeet0YmmfbMwkw,CF1,13.5,63.77372196755721,261.8188402695396,47.66874549568338,151.674462926461,319.06932672380344
140,Inventory Service,_SFLn7ecdEeet0YmmfbMwkw,CF2,13.5,68.67735500623508,251.14582242111675,42.299174772893586,134.46698227924594,256.9673217543823
141,Inventory Service,_SFM29-cdEeet0YmmfbMwkw,CF2,13.5,75.73089880577638,316.7830425749984,52.101021979734284,165.87826352055885,349.12389731949503
142,Query Service,_SFNdpOcdEeet0YmmfbMwkw,CF3,49.5,142.27872983159662,618.9551512254114,84.27040613586749,268.9691964605177,567.2594379653681
143,Query Service,_SFSVCecdEeet0YmmfbMwkw,CF3,49.5,150.75770762628795,647.9530182360728,68.48825194798036,218.39325160764233,460.2431295516761
144,Query Service,_SEtGGecdEeet0YmmfbMwkw,CF3,49.5,54.53459301871871,216.13203435596427,27.792102199450703,87.97720061089586,184.28893084786128
145,Query Service,_SEuUWecdEeet0YmmfbMwkw,CF3,49.5,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
146,Authentication Service,_SFOEm-cdEeet0YmmfbMwkw,CF3,105.41869563959365,161.03740767334023,136.47924996508223,44.36600205091641,141.09039637020257,296.6739422351792
147,Authentication Service,_SFSW0ucdEeet0YmmfbMwkw,CF3,251.6290906308119,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
148,Bid and Buy Service,_SFOFPucdEeet0YmmfbMwkw,CF3,25.0,2.5198420997897464,4.0,1.2041199826559248,2.772588722239781,4.0
149,Bid and Buy Service,_SFS8aOcdEeet0YmmfbMwkw,CF3,25.0,22.665068506403625,220.32246227576235,46.42932743133536,147.70258817946137,310.6650275230281
150,Persistence Service,_SFOsJecdEeet0YmmfbMwkw,CF3,139.79393923933998,9.421674251087676,105.14618635227703,6.6189787650907785,20.12520078686672,40.71730681242399
151,Persistence Service,_SFS-WucdEeet0YmmfbMwkw,CF3,80.39696961966999,59.01233900538958,30.944301166107785,5.049064284648654,15.094207727154343,30.07196333003288
152,Inventory Service,_SFOq2-cdEeet0YmmfbMwkw,CF3,170.73506473629425,92.95548609946405,332.9128951531939,59.63796354031032,190.03136303973622,400.2307141038369
153,Inventory Service,_SFS9EOcdEeet0YmmfbMwkw,CF3,170.73506473629425,92.95548609946405,332.9128951531939,54.57869634099973,173.81828998126363,365.92461795859447
154,Item Management Service,_SFOD9OcdEeet0YmmfbMwkw,CF3,16.0,69.42010715096998,252.52813742385695,42.499028129920184,135.10743809049364,284.01428534987286
155,Reputation Service,_SFOrf-cdEeet0YmmfbMwkw,CF3,16.0,69.42010715096998,252.52813742385698,42.499028129920184,149.39334698694054,284.01428534987286
156,Item Management Service,_SFSWK-cdEeet0YmmfbMwkw,CF3,16.0,62.32579033665136,375.4092179237322,36.737782593306655,116.82891021218326,245.65421800256817
157,Reputation Service,_SFS9tOcdEeet0YmmfbMwkw,CF3,16.0,38.95876213934668,93.35836690205966,36.211039813752755,134.63743446124792,242.08245795762494
158,Last Second Sales Item Filter,_SFODducdEeet0YmmfbMwkw,CF3,15.0,2.154434690031884,3.1622776601683795,1.0,2.302585092994046,3.3219280948873617
159,Last Second Sales Item Filter,_SFSVrecdEeet0YmmfbMwkw,CF3,15.0,2.154434690031884,3.1622776601683795,1.0,2.302585092994046,3.3219280948873617
160,Bid and Buy Service,_SExYNOcdEeet0YmmfbMwkw,CF1,25.0,52.25980219449439,190.22381431675066,28.83921961706008,91.51694831219041,192.0953032037427
161,Inventory Service,_SEx_KecdEeet0YmmfbMwkw,CF2,18.0,2.154434690031884,3.1622776601683795,1.0,2.302585092994046,3.3219280948873617
162,Reputation Service,_SEymGucdEeet0YmmfbMwkw,CF3,16.0,113.82062137398275,402.0224182394996,64.59192079225099,221.3633199838999,434.52875367170003
163,Reputation Service,_SEzNDecdEeet0YmmfbMwkw,CF3,16.0,62.067495363958066,524.2947340408239,65.57032740403557,209.2265118928644,441.16317521353835
164,Reputation Service,_SEz0VucdEeet0YmmfbMwkw,CF3,16.0,2.154434690031884,3.1622776601683795,1.0,2.302585092994046,3.3219280948873617
165,Query Service,_SE8-O-cdEeet0YmmfbMwkw,CF1,49.5,71.41191870212808,266.0671458963617,51.738293138144975,164.98739444526547,347.7055271372179
166,Query Service,_SE_a_OcdEeet0YmmfbMwkw,CF2,49.5,44.40691999864454,99.69728642610326,29.292381831783732,93.05658202966055,195.50332847719332
167,Bid and Buy Service,_SE-L5ecdEeet0YmmfbMwkw,CF1,25.0,111.72663942682267,465.7786749674975,51.00878526189568,162.64959254067887,342.75884882287
168,Bid and Buy Service,_SE-MhecdEeet0YmmfbMwkw,CF1,25.0,81.23556977826344,330.82434891606675,77.5769714436035,247.79076548640313,522.9135458664604
169,Bid and Buy Service,_SFAodecdEeet0YmmfbMwkw,CF2,25.0,50.0640242303736,298.00915378384684,64.1009871821662,204.60523905378395,431.53501346009904
170,Persistence Service,_SFBPhucdEeet0YmmfbMwkw,CF2,24.5,11.144860444425262,35.12933854175353,7.133270075810984,22.044855695182044,45.24587251654274
171,Inventory Service,_SFApHecdEeet0YmmfbMwkw,CF2,18.0,39.75873747779279,148.67448670079855,37.16092153527888,118.27233048699529,248.85866017968715
172,Persistence Service,_SE8XmecdEeet0YmmfbMwkw,CF1,17.5,85.00468341931142,251.15872101295312,56.55102736002194,180.41042083947045,380.33992188903255
173,Persistence Service,_SE_aWucdEeet0YmmfbMwkw,CF2,17.5,127.91598222396198,210.32655415874433,47.62229063533403,151.79713454042715,319.7955607265225
174,Reputation Service,_SE8W8-cdEeet0YmmfbMwkw,CF1,16.0,98.6492422100985,420.35154728097257,59.47235666267533,189.82450794217092,400.34958619916455
